state,industry,year,value_added_bn,source
Florida,"Real estate, rental & leasing",2021,243.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Real estate, rental & leasing",2022,281.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Real estate, rental & leasing",2023,324.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Real estate, rental & leasing",2024,354.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Real estate, rental & leasing",2025,375.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2005,48.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2006,51.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2007,51.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2008,52.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2009,48.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2010,50.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2011,52.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2012,54.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2013,56.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2014,60.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2015,64.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2016,67.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2017,71.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2018,77.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2019,82.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2020,85.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2021,102.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2022,117.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2023,129.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2024,138.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Professional, sci & technical",2025,149.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2005,8.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2006,8.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2007,10.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2008,9.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2009,9.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2010,10.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2011,10.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2012,12.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2013,12.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2014,13.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2015,13.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2016,14.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2017,15.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2018,16.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2019,17.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2020,17.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2021,20.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2022,23.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2023,25.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2024,26.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Management of companies,2025,29.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2005,32.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2006,32.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2007,33.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2008,30.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2009,28.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2010,29.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2011,29.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2012,30.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2013,31.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2014,33.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2015,34.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2016,37.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2017,40.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2018,43.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2019,44.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2020,43.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2021,52.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2022,60.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2023,66.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2024,68.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Administrative & waste svcs,2025,72.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2005,5.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2006,6.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2007,6.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2008,7.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2009,8.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2010,8.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2011,9.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2012,9.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2013,9.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2014,9.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2015,9.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2016,10.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2017,10.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2018,10.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2019,11.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2020,10.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2021,11.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2022,13.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2023,14.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2024,15.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Educational services,2025,16.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2005,48.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2006,51.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2007,54.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2008,59.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2009,61.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2010,63.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2011,65.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2012,67.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2013,70.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2014,72.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2015,77.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2016,81.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2017,85.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2018,88.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2019,94.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2020,93.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2021,103.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2022,113.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2023,126.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2024,136.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Health care & social assist.,2025,147.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2005,9.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2006,10.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2007,11.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2008,12.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2009,12.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2010,12.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2011,13.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2012,13.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2013,13.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2014,14.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2015,14.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2016,15.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2017,16.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2018,17.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2019,18.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2020,14.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2021,17.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2022,21.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2023,24.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2024,27.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,"Arts, entertainment & rec.",2025,29.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2005,28.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2006,29.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2007,29.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2008,30.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2009,29.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2010,32.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2011,33.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2012,34.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2013,35.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2014,37.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2015,41.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2016,44.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2017,46.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2018,47.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2019,51.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2020,38.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2021,54.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2022,65.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2023,73.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2024,78.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Accommodation & food svcs,2025,80.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2005,19.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2006,20.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2007,21.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2008,20.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2009,19.9,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2010,20.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2011,20.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2012,21.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2013,21.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2014,23.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2015,25.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2016,26.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2017,27.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2018,28.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2019,30.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2020,28.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2021,31.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2022,36.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2023,38.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2024,41.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Other services,2025,42.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2005,78.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2006,82.5,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2007,93.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2008,96.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2009,98.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2010,100.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2011,99.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2012,100.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2013,102.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2014,103.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2015,105.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2016,109.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2017,112.8,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2018,112.2,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2019,113.3,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2020,122.1,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2021,128.4,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2022,137.7,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2023,146.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2024,156.0,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Florida,Government,2025,162.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
Georgia,"Agriculture, forestry, fishing",2005,3.6,"BEA SAGDP2 value added by state x industry, nominal $ (annual, 2005-2025); same table as state-by-industry-2025.csv"
